day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;71000;COCONUTS;7924;183;;;;;7927;183;;;;;7925.5;0.0
2;71100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1176.0
2;71100;BANANAS;4809;2;4808;27;;;4815;29;;;;;4812.0;382.1484375
2;71100;COCONUTS;7924;189;;;;;7927;189;;;;;7925.5;0.0
2;71100;PINA_COLADAS;14845;112;;;;;14848;112;;;;;14846.5;2048.5
2;71200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1176.0
2;71200;BANANAS;4809;30;;;;;4815;1;4816;29;;;4812.0;392.578125
2;71200;COCONUTS;7922;208;;;;;7925;208;;;;;7923.5;0.0
2;71200;PINA_COLADAS;14843;84;;;;;14846;84;;;;;14844.5;1525.0
2;71300;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;1176.0
2;71300;BANANAS;4809;27;;;;;4816;27;;;;;4812.5;399.5390625
2;71300;COCONUTS;7921;183;;;;;7924;183;;;;;7922.5;0.0
2;71300;PINA_COLADAS;14844;74;;;;;14847;74;;;;;14845.5;1732.0
2;71400;PINA_COLADAS;14843;29;14842;59;;;14845;29;14846;59;;;14844.0;1364.0
2;71400;PEARLS;9995;30;;;;;9998;3;10005;30;;;9996.5;1210.0
2;71400;BANANAS;4809;30;;;;;4815;30;;;;;4812.0;389.0234375
2;71400;COCONUTS;7921;75;7920;110;;;7923;185;;;;;7922.0;0.0
2;71500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1216.0
2;71500;BANANAS;4809;30;;;;;4816;30;;;;;4812.5;396.4140625
2;71500;COCONUTS;7920;190;;;;;7923;190;;;;;7921.5;0.0
2;71500;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;1527.5
2;71600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1216.0
2;71600;BANANAS;4810;30;;;;;4816;30;;;;;4813.0;407.96875
2;71600;COCONUTS;7921;43;7920;135;;;7923;178;;;;;7922.0;0.0
2;71600;PINA_COLADAS;14844;39;14843;67;;;14846;39;14847;67;;;14845.0;1689.5
2;71700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1216.0
2;71700;BANANAS;4809;22;;;;;4816;22;;;;;4812.5;395.75
2;71700;COCONUTS;7920;187;;;;;7923;187;;;;;7921.5;0.0
2;71700;PINA_COLADAS;14846;29;14845;59;;;14848;29;14849;59;;;14847.0;2299.5
2;71800;PINA_COLADAS;14849;26;14848;53;;;14852;79;;;;;14850.5;3103.5
2;71800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1216.0
2;71800;COCONUTS;7922;183;;;;;7924;76;7925;107;;;7923.0;0.0
2;71800;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;391.4140625
2;71900;BANANAS;4809;2;4808;26;;;4815;28;;;;;4812.0;384.2578125
2;71900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1232.0
2;71900;COCONUTS;7921;160;;;;;7924;160;;;;;7922.5;0.0
2;71900;PINA_COLADAS;14846;87;;;;;14849;87;;;;;14847.5;2303.75
2;72000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1232.0
2;72000;COCONUTS;7920;188;;;;;7923;188;;;;;7921.5;0.0
2;72000;BANANAS;4813;4;4809;20;;;4815;20;;;;;4814.0;389.046875
2;72000;PINA_COLADAS;14844;33;14843;65;;;14846;33;14847;65;;;14845.0;1677.0
2;72100;BANANAS;4808;22;;;;;4815;22;;;;;4811.5;388.40625
2;72100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1232.0
2;72100;COCONUTS;7920;226;;;;;7923;226;;;;;7921.5;0.0
2;72100;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;1539.25
2;72200;PINA_COLADAS;14845;73;;;;;14846;39;14848;73;;;14845.5;2136.5
2;72200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1232.0
2;72200;COCONUTS;7920;199;;;;;7923;199;;;;;7921.5;0.0
2;72200;BANANAS;4808;28;;;;;4809;1;4815;28;;;4808.5;388.140625
2;72300;BANANAS;4809;27;;;;;4813;7;4815;27;;;4811.0;395.1796875
2;72300;PEARLS;9995;27;;;;;9998;1;10002;7;10005;27;9996.5;1232.0
2;72300;COCONUTS;7922;43;7921;225;;;7923;75;7924;150;;;7922.5;0.0
2;72300;PINA_COLADAS;14846;107;;;;;14849;107;;;;;14847.5;2345.5
2;72400;PEARLS;10000;2;9996;1;9995;22;10004;1;10005;22;;;10002.0;1234.0
2;72400;COCONUTS;7920;196;;;;;7922;57;7923;139;;;7921.0;0.0
2;72400;BANANAS;4809;23;;;;;4815;23;;;;;4812.0;393.921875
2;72400;PINA_COLADAS;14845;30;14844;89;;;14847;89;;;;;14846.0;1884.25
2;72500;BANANAS;4808;22;;;;;4815;22;;;;;4811.5;389.53125
2;72500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1234.0
2;72500;COCONUTS;7920;156;;;;;7922;49;7923;107;;;7921.0;0.0
2;72500;PINA_COLADAS;14844;85;;;;;14847;85;;;;;14845.5;1911.0
2;72600;PINA_COLADAS;14844;30;14843;59;;;14846;30;14847;59;;;14845.0;1680.75
2;72600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1234.0
2;72600;COCONUTS;7920;203;;;;;7923;203;;;;;7921.5;0.0
2;72600;BANANAS;4809;24;;;;;4815;24;;;;;4812.0;392.9921875
2;72700;BANANAS;4809;2;4808;30;;;4815;32;;;;;4812.0;391.2421875
2;72700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1234.0
2;72700;COCONUTS;7921;69;7920;134;;;7923;203;;;;;7922.0;0.0
2;72700;PINA_COLADAS;14843;94;;;;;14846;94;;;;;14844.5;1600.0
2;72800;PEARLS;9996;1;9995;30;;;10002;5;10004;1;10005;30;9999.0;1240.0
2;72800;COCONUTS;7921;209;;;;;7923;76;7924;133;;;7922.0;0.0
2;72800;BANANAS;4808;31;;;;;4813;5;4815;31;;;4810.5;386.765625
2;72800;PINA_COLADAS;14845;80;;;;;14848;80;;;;;14846.5;2109.0
2;72900;BANANAS;4808;28;;;;;4815;29;;;;;4811.5;383.4609375
2;72900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1240.0
2;72900;COCONUTS;7921;216;;;;;7924;216;;;;;7922.5;0.0
2;72900;PINA_COLADAS;14846;22;14845;65;;;14848;22;14849;65;;;14847.0;2238.5
2;73000;PINA_COLADAS;14843;91;;;;;14846;91;;;;;14844.5;1548.75
2;73000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1240.0
2;73000;COCONUTS;7921;43;7920;123;;;7923;166;;;;;7922.0;0.0
2;73000;BANANAS;4809;23;;;;;4815;23;;;;;4812.0;392.421875
2;73100;BANANAS;4809;28;;;;;4810;1;4815;28;;;4809.5;392.7109375
2;73100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1246.0
2;73100;COCONUTS;7922;179;;;;;7924;49;7925;130;;;7923.0;0.0
2;73100;PINA_COLADAS;14844;90;;;;;14845;24;14847;90;;;14844.5;1875.75
2;73200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1246.0
2;73200;COCONUTS;7922;168;;;;;7924;53;7925;115;;;7923.0;0.0
2;73200;BANANAS;4809;30;;;;;4816;30;;;;;4812.5;406.59375
2;73200;PINA_COLADAS;14845;109;;;;;14848;109;;;;;14846.5;2085.25
2;73300;PEARLS;9998;7;9995;22;;;10005;22;;;;;10001.5;1246.0
2;73300;BANANAS;4810;7;4809;22;;;4816;22;;;;;4813.0;411.0234375
2;73300;COCONUTS;7922;161;;;;;7925;186;;;;;7923.5;0.0
2;73300;PINA_COLADAS;14842;80;;;;;14845;80;;;;;14843.5;1354.25
2;73400;PINA_COLADAS;14842;100;;;;;14845;100;;;;;14843.5;1238.0
2;73400;COCONUTS;7922;158;;;;;7924;45;7925;113;;;7923.0;0.0
2;73400;PEARLS;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;1246.0
2;73400;BANANAS;4810;38;;;;;4816;31;;;;;4813.0;412.0390625
2;73500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1246.0
2;73500;BANANAS;4809;28;;;;;4810;12;4816;28;;;4809.5;408.0625
2;73500;COCONUTS;7920;52;7919;115;;;7922;167;;;;;7921.0;0.0
2;73500;PINA_COLADAS;14835;24;14834;67;;;14837;24;14838;67;;;14836.0;-722.0
2;73600;COCONUTS;7922;24;7920;175;;;7923;175;;;;;7922.5;0.0
2;73600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1246.0
2;73600;BANANAS;4810;2;4809;27;;;4816;29;;;;;4813.0;415.4375
2;73600;PINA_COLADAS;14836;100;;;;;14839;100;;;;;14837.5;-366.5
2;73700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1246.0
2;73700;BANANAS;4810;20;;;;;4816;20;;;;;4813.0;419.625
2;73700;COCONUTS;7920;194;;;;;7923;194;;;;;7921.5;0.0
2;73700;PINA_COLADAS;14833;87;;;;;14836;29;14837;58;;;14834.5;-1107.0
2;73800;PINA_COLADAS;14838;82;;;;;14841;82;;;;;14839.5;363.5
2;73800;COCONUTS;7921;176;;;;;7924;176;;;;;7922.5;0.0
2;73800;PEARLS;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;1246.0
2;73800;BANANAS;4811;2;4810;29;;;4816;1;4817;28;;;4813.5;426.9921875
2;73900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1246.0
2;73900;BANANAS;4810;23;;;;;4817;23;;;;;4813.5;423.0390625
2;73900;COCONUTS;7921;41;7920;137;;;7923;178;;;;;7922.0;0.0
2;73900;PINA_COLADAS;14838;93;;;;;14841;93;;;;;14839.5;348.0
2;74000;COCONUTS;7921;47;7920;176;;;7923;176;;;;;7922.0;0.0
2;74000;BANANAS;4815;10;4811;1;4810;22;4816;1;4817;21;;;4815.5;422.75
2;74000;PEARLS;9998;1;9996;1;9995;21;10004;1;10005;21;;;10001.0;1246.0
2;74000;PINA_COLADAS;14840;21;14839;56;;;14842;33;14843;56;;;14841.0;706.5
2;74100;BANANAS;4810;25;;;;;4815;4;4817;25;;;4812.5;441.50390625
2;74100;PEARLS;9995;25;;;;;9998;1;10002;4;10005;25;9996.5;1246.0
2;74100;COCONUTS;7921;43;7920;133;;;7923;176;;;;;7922.0;0.0
2;74100;PINA_COLADAS;14840;97;;;;;14843;97;;;;;14841.5;882.5
2;74200;PINA_COLADAS;14835;98;;;;;14838;98;;;;;14836.5;-671.5
2;74200;COCONUTS;7919;122;;;;;7920;11;7922;185;;;7919.5;0.0
2;74200;BANANAS;4810;25;;;;;4814;5;4816;25;;;4812.0;440.4609375
2;74200;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;1248.0
2;74300;BANANAS;4815;1;4810;30;;;4817;30;;;;;4816.0;444.96484375
2;74300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1248.0
2;74300;COCONUTS;7918;204;;;;;7921;204;;;;;7919.5;0.0
2;74300;PINA_COLADAS;14832;90;;;;;14835;90;;;;;14833.5;-1578.0
2;74400;COCONUTS;7918;150;;;;;7920;41;7921;109;;;7919.0;0.0
2;74400;BANANAS;4810;22;;;;;4811;1;4815;3;4817;22;4810.5;447.12890625
2;74400;PEARLS;9996;1;9995;21;;;10002;3;10004;1;10005;21;9999.0;1248.0
2;74400;PINA_COLADAS;14830;95;;;;;14833;95;;;;;14831.5;-2081.5
2;74500;BANANAS;4811;28;;;;;4817;28;;;;;4814.0;452.8828125
2;74500;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1248.0
2;74500;COCONUTS;7918;152;;;;;7921;152;;;;;7919.5;0.0
2;74500;PINA_COLADAS;14833;35;14832;75;;;14836;110;;;;;14834.5;-1319.0
2;74600;PINA_COLADAS;14834;94;;;;;14837;94;;;;;14835.5;-999.5
2;74600;BANANAS;4811;28;;;;;4817;28;;;;;4814.0;454.23046875
2;74600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1248.0
2;74600;COCONUTS;7919;179;;;;;7921;73;7922;106;;;7920.0;0.0
2;74700;BANANAS;4811;30;;;;;4812;2;4817;30;;;4811.5;453.74609375
2;74700;PEARLS;10002;3;9996;1;9995;29;10004;1;10005;29;;;10003.0;1248.0
2;74700;COCONUTS;7919;77;7918;104;;;7921;181;;;;;7920.0;0.0
2;74700;PINA_COLADAS;14833;21;14832;106;;;14835;106;;;;;14834.0;-1546.0
2;74800;BANANAS;4816;1;4811;22;;;4817;2;4818;20;;;4816.5;459.60546875
2;74800;PEARLS;9996;2;9995;20;;;9998;4;10004;2;10005;20;9997.0;1254.0
2;74800;COCONUTS;7920;158;;;;;7923;158;;;;;7921.5;0.0
2;74800;PINA_COLADAS;14833;83;;;;;14836;83;;;;;14834.5;-1132.0
2;74900;BANANAS;4811;16;;;;;4815;4;4817;24;;;4813.0;459.13671875
2;74900;PEARLS;9996;1;9995;23;;;10002;4;10004;1;10005;23;9999.0;1274.0
2;74900;COCONUTS;7921;68;7920;114;;;7923;182;;;;;7922.0;0.0
2;74900;PINA_COLADAS;14835;100;;;;;14838;100;;;;;14836.5;-640.5
2;75000;PINA_COLADAS;14834;92;;;;;14835;30;14837;38;14838;54;14834.5;-809.5
2;75000;BANANAS;4810;30;;;;;4815;4;4817;30;;;4812.5;456.64453125
2;75000;PEARLS;9995;30;;;;;10002;4;10005;30;;;9998.5;1274.0
2;75000;COCONUTS;7920;173;;;;;7923;173;;;;;7921.5;0.0
2;75100;BANANAS;4815;1;4811;9;4810;23;4817;23;;;;;4816.0;454.35546875
2;75100;PEARLS;9998;9;9995;23;;;10005;23;;;;;10001.5;1274.0
2;75100;COCONUTS;7920;156;;;;;7923;156;;;;;7921.5;0.0
2;75100;PINA_COLADAS;14833;96;;;;;14834;40;14836;96;;;14833.5;-1191.5
2;75200;BANANAS;4810;22;;;;;4812;3;4817;23;;;4811.0;459.02734375
2;75200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1274.0
2;75200;COCONUTS;7920;170;;;;;7923;170;;;;;7921.5;0.0
2;75200;PINA_COLADAS;14834;81;;;;;14837;81;;;;;14835.5;-1000.5
2;75300;BANANAS;4816;1;4812;4;4811;29;4817;29;;;;;4816.5;467.25390625
2;75300;PEARLS;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;1274.0
2;75300;COCONUTS;7921;79;7920;191;;;7923;191;;;;;7922.0;0.0
2;75300;PINA_COLADAS;14835;76;;;;;14838;76;;;;;14836.5;-590.0
2;75400;PINA_COLADAS;14835;30;14834;67;;;14837;30;14838;67;;;14836.0;-752.0
2;75400;BANANAS;4811;28;;;;;4817;1;4818;27;;;4814.0;472.125
2;75400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1274.0
2;75400;COCONUTS;7921;178;;;;;7923;40;7924;138;;;7922.0;0.0
2;75500;PEARLS;10002;1;9995;24;;;10005;24;;;;;10003.5;1274.0
2;75500;BANANAS;4811;24;;;;;4818;24;;;;;4814.5;472.3515625
2;75500;COCONUTS;7923;200;;;;;7926;200;;;;;7924.5;0.0
2;75500;PINA_COLADAS;14839;106;;;;;14842;106;;;;;14840.5;639.5
2;75600;PEARLS;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;1288.0
2;75600;BANANAS;4811;31;;;;;4816;6;4817;32;;;4813.5;470.203125
2;75600;COCONUTS;7923;210;;;;;7926;210;;;;;7924.5;0.0
2;75600;PINA_COLADAS;14840;36;14839;50;;;14843;86;;;;;14841.5;773.5
2;75700;PINA_COLADAS;14842;92;;;;;14845;27;14846;65;;;14843.5;1594.0
2;75700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1288.0
2;75700;BANANAS;4811;22;;;;;4817;2;4818;20;;;4814.0;471.75390625
2;75700;COCONUTS;7925;79;7924;112;;;7927;191;;;;;7926.0;0.0
2;75800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1288.0
2;75800;BANANAS;4810;28;;;;;4817;28;;;;;4813.5;464.4296875
2;75800;COCONUTS;7925;183;;;;;7928;183;;;;;7926.5;0.0
2;75800;PINA_COLADAS;14843;88;;;;;14846;88;;;;;14844.5;1732.0
2;75900;PEARLS;9996;2;9995;27;;;10002;4;10004;2;10005;27;9999.0;1288.0
2;75900;BANANAS;4811;2;4810;27;;;4815;4;4817;29;;;4813.0;467.46875
2;75900;COCONUTS;7924;226;;;;;7927;226;;;;;7925.5;0.0
2;75900;PINA_COLADAS;14842;95;;;;;14845;95;;;;;14843.5;1469.5
2;76000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1288.0
2;76000;BANANAS;4811;31;;;;;4817;31;;;;;4814.0;469.9609375
2;76000;COCONUTS;7924;175;;;;;7926;175;;;;;7925.0;0.0
2;76000;PINA_COLADAS;14841;77;;;;;14842;36;14844;77;;;14841.5;1139.0
2;76100;PINA_COLADAS;14841;83;;;;;14844;83;;;;;14842.5;1130.5
2;76100;PEARLS;9995;29;;;;;10002;5;10005;29;;;9998.5;1288.0
2;76100;BANANAS;4810;29;;;;;4815;5;4817;29;;;4812.5;466.8671875
2;76100;COCONUTS;7924;150;;;;;7926;47;7927;103;;;7925.0;0.0
2;76200;BANANAS;4812;3;4811;32;;;4817;32;;;;;4814.5;468.65625
2;76200;PEARLS;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;1288.0
2;76200;COCONUTS;7923;212;;;;;7926;212;;;;;7924.5;0.0
2;76200;PINA_COLADAS;14837;107;;;;;14840;107;;;;;14838.5;4.0
2;76300;PEARLS;9998;2;9996;1;9995;24;10004;1;10005;24;;;10001.0;1288.0
2;76300;COCONUTS;7922;165;;;;;7925;165;;;;;7923.5;0.0
2;76300;PINA_COLADAS;14835;101;;;;;14838;101;;;;;14836.5;-669.5
2;76300;BANANAS;4812;2;4811;25;;;4818;25;;;;;4815.0;475.5625
2;76400;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;1288.0
2;76400;COCONUTS;7921;171;;;;;7924;171;;;;;7922.5;0.0
2;76400;PINA_COLADAS;14833;32;14832;54;;;14835;32;14836;54;;;14834.0;-1340.0
2;76400;BANANAS;4816;1;4811;23;;;4818;23;;;;;4817.0;473.859375
2;76500;PINA_COLADAS;14830;94;;;;;14831;38;14833;94;;;14830.5;-2118.5
2;76500;BANANAS;4816;1;4811;27;;;4817;1;4818;26;;;4816.5;473.5078125
2;76500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1290.0
2;76500;COCONUTS;7921;72;7920;129;;;7923;201;;;;;7922.0;0.0
2;76600;BANANAS;4810;31;;;;;4817;31;;;;;4813.5;466.59375
2;76600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1290.0
2;76600;COCONUTS;7921;206;;;;;7924;206;;;;;7922.5;0.0
2;76600;PINA_COLADAS;14830;98;;;;;14831;24;14833;98;;;14830.5;-2022.0
2;76700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1290.0
2;76700;COCONUTS;7921;190;;;;;7924;190;;;;;7922.5;0.0
2;76700;PINA_COLADAS;14829;26;14828;52;;;14831;26;14832;52;;;14830.0;-2563.5
2;76700;BANANAS;4814;5;4810;29;;;4816;2;4817;27;;;4815.0;464.8203125
2;76800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1290.0
2;76800;COCONUTS;7922;201;;;;;7924;201;;;;;7923.0;0.0
2;76800;PINA_COLADAS;14832;24;14831;50;;;14834;24;14835;50;;;14833.0;-1680.5
2;76800;BANANAS;4810;28;;;;;4817;28;;;;;4813.5;466.75390625
2;76900;PINA_COLADAS;14832;92;;;;;14835;92;;;;;14833.5;-1433.0
2;76900;BANANAS;4810;22;;;;;4816;1;4817;21;;;4813.0;465.8125
2;76900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1290.0
2;76900;COCONUTS;7922;200;;;;;7924;54;7925;146;;;7923.0;0.0
2;77000;BANANAS;4811;9;4810;21;;;4817;21;;;;;4814.0;467.53125
2;77000;PEARLS;9998;8;9996;1;9995;20;10004;1;10005;20;;;10001.0;1290.0
2;77000;COCONUTS;7920;204;;;;;7923;204;;;;;7921.5;0.0
2;77000;PINA_COLADAS;14829;28;14828;63;;;14832;91;;;;;14830.5;-2519.0
2;77100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1290.0
2;77100;COCONUTS;7921;70;7920;110;;;7923;180;;;;;7922.0;0.0
2;77100;PINA_COLADAS;14826;79;;;;;14829;79;;;;;14827.5;-3343.0
2;77100;BANANAS;4816;1;4810;21;;;4817;21;;;;;4816.5;470.30078125
2;77200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1290.0
2;77200;COCONUTS;7922;176;;;;;7925;176;;;;;7923.5;0.0
2;77200;PINA_COLADAS;14830;88;;;;;14833;88;;;;;14831.5;-2180.5
2;77200;BANANAS;4811;2;4810;23;;;4817;25;;;;;4814.0;472.41015625
2;77300;PINA_COLADAS;14831;81;;;;;14834;81;;;;;14832.5;-1732.5
2;77300;BANANAS;4811;30;;;;;4817;1;4818;29;;;4814.0;477.27734375
2;77300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1290.0
2;77300;COCONUTS;7922;197;;;;;7925;197;;;;;7923.5;0.0
2;77400;BANANAS;4811;2;4810;23;;;4817;25;;;;;4814.0;472.05078125
2;77400;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;1290.0
2;77400;COCONUTS;7922;190;;;;;7924;53;7925;137;;;7923.0;0.0
2;77400;PINA_COLADAS;14832;35;14831;83;;;14834;83;;;;;14833.0;-1860.0
2;77500;PEARLS;10000;2;9996;2;9995;21;10004;2;10005;21;;;10002.0;1292.0
2;77500;COCONUTS;7922;204;;;;;7925;204;;;;;7923.5;0.0
2;77500;PINA_COLADAS;14830;92;;;;;14833;92;;;;;14831.5;-2074.0
2;77500;BANANAS;4810;23;;;;;4816;2;4817;21;;;4813.0;467.203125
2;77600;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;1292.0
2;77600;COCONUTS;7922;166;;;;;7925;166;;;;;7923.5;0.0
2;77600;PINA_COLADAS;14831;85;;;;;14834;85;;;;;14832.5;-1900.0
2;77600;BANANAS;4810;1;4809;28;;;4816;29;;;;;4813.0;464.921875
2;77700;PINA_COLADAS;14832;39;14831;87;;;14834;87;;;;;14833.0;-1874.0
2;77700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1294.0
2;77700;BANANAS;4809;26;;;;;4815;26;;;;;4812.0;457.83984375
2;77700;COCONUTS;7923;52;7922;120;;;7925;172;;;;;7924.0;0.0
2;77800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1294.0
2;77800;BANANAS;4809;28;;;;;4812;4;4815;28;;;4810.5;457.04296875
2;77800;COCONUTS;7921;198;;;;;7924;198;;;;;7922.5;0.0
2;77800;PINA_COLADAS;14830;31;14829;71;;;14832;31;14833;71;;;14831.0;-2234.0
2;77900;COCONUTS;7920;194;;;;;7922;61;7923;133;;;7921.0;0.0
2;77900;PINA_COLADAS;14829;33;14828;94;;;14831;94;;;;;14830.0;-2700.0
2;77900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1294.0
2;77900;BANANAS;4809;27;;;;;4815;27;;;;;4812.0;458.23046875
2;78000;COCONUTS;7920;181;;;;;7922;49;7923;132;;;7921.0;0.0
2;78000;PINA_COLADAS;14829;86;;;;;14832;86;;;;;14830.5;-2420.0
2;78000;PEARLS;9996;2;9995;28;;;10002;7;10004;2;10005;28;9999.0;1294.0
2;78000;BANANAS;4809;30;;;;;4814;8;4815;2;4816;28;4811.5;459.80078125
2;78100;PINA_COLADAS;14830;33;14829;50;;;14832;33;14833;50;;;14831.0;-2246.0
2;78100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1294.0
2;78100;BANANAS;4809;29;;;;;4815;1;4816;29;;;4812.0;460.26171875
2;78100;COCONUTS;7921;44;7920;140;;;7923;184;;;;;7922.0;0.0
2;78200;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;1294.0
2;78200;BANANAS;4809;21;;;;;4814;6;4816;21;;;4811.5;460.8359375
2;78200;COCONUTS;7920;175;;;;;7922;56;7923;119;;;7921.0;0.0
2;78200;PINA_COLADAS;14831;23;14830;50;;;14834;73;;;;;14832.5;-1907.5
2;78300;COCONUTS;7919;216;;;;;7922;216;;;;;7920.5;0.0
2;78300;PINA_COLADAS;14832;103;;;;;14833;28;14835;103;;;14832.5;-1533.5
2;78300;PEARLS;9998;3;9995;21;;;10005;21;;;;;10001.5;1294.0
2;78300;BANANAS;4814;1;4810;3;4809;21;4816;21;;;;;4815.0;463.609375
2;78400;COCONUTS;7920;76;7919;160;;;7921;49;7922;111;;;7920.5;0.0
2;78400;PINA_COLADAS;14830;112;;;;;14833;112;;;;;14831.5;-2118.0
2;78400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1294.0
2;78400;BANANAS;4809;28;;;;;4815;28;;;;;4812.0;458.7734375
2;78500;PINA_COLADAS;14832;22;14831;55;;;14834;22;14835;55;;;14833.0;-1636.0
2;78500;BANANAS;4808;27;;;;;4815;27;;;;;4811.5;456.4765625
2;78500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1294.0
2;78500;COCONUTS;7920;70;7919;122;;;7922;192;;;;;7921.0;0.0
2;78600;BANANAS;4809;21;;;;;4815;21;;;;;4812.0;458.96875
2;78600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1298.0
2;78600;COCONUTS;7919;177;;;;;7922;177;;;;;7920.5;0.0
2;78600;PINA_COLADAS;14830;104;;;;;14833;104;;;;;14831.5;-2168.5
2;78700;COCONUTS;7919;204;;;;;7921;74;7922;130;;;7920.0;0.0
2;78700;PINA_COLADAS;14827;89;;;;;14830;89;;;;;14828.5;-3070.5
2;78700;BANANAS;4809;28;;;;;4816;28;;;;;4812.5;463.3359375
2;78700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1298.0
2;78800;COCONUTS;7919;205;;;;;7922;205;;;;;7920.5;0.0
2;78800;PINA_COLADAS;14827;94;;;;;14830;94;;;;;14828.5;-2955.0
2;78800;BANANAS;4809;26;;;;;4814;7;4816;26;;;4811.5;463.23046875
2;78800;PEARLS;9995;26;;;;;10002;7;10005;26;;;9998.5;1298.0
2;78900;PINA_COLADAS;14828;35;14827;58;;;14830;35;14831;58;;;14829.0;-2841.5
2;78900;BANANAS;4809;26;;;;;4816;26;;;;;4812.5;466.11328125
2;78900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1298.0
2;78900;COCONUTS;7919;186;;;;;7921;54;7922;132;;;7920.0;0.0
2;79000;BANANAS;4810;1;4809;30;;;4816;31;;;;;4813.0;467.0078125
2;79000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1298.0
2;79000;COCONUTS;7920;41;7919;199;;;7922;199;;;;;7921.0;0.0
2;79000;PINA_COLADAS;14826;88;;;;;14829;88;;;;;14827.5;-3242.0
2;79100;PINA_COLADAS;14823;97;;;;;14826;97;;;;;14824.5;-4191.0
